event,track,particle,tungsten_entry,tungsten_exit,sc1_entry,sc1_exit,sc2_entry,sc2_exit,sc3_entry,sc3_exit
3916,35,neutron,0,0,0,0,0,1,0,0
3916,36,proton,0,0,0,0,0,1,1,0
3917,1,proton,1,1,1,0,0,0,0,0
3917,4,neutron,0,0,0,1,1,1,1,1
3917,5,pi+,0,0,0,1,1,1,1,1
3917,6,proton,0,0,0,1,1,1,0,0
3917,7,pi-,0,0,0,1,1,1,1,0
3917,8,neutron,0,0,0,1,1,0,0,0
3917,9,pi-,0,0,0,1,1,1,0,0
3917,11,pi+,0,0,0,1,1,1,0,0
3917,12,proton,0,1,1,0,0,0,0,0
3917,17,e-,0,0,0,1,1,0,0,0
3917,18,gamma,0,0,0,1,0,0,0,0
3917,19,gamma,0,0,0,1,1,0,0,0
3918,1,proton,1,1,1,1,1,1,1,1
3919,1,proton,1,1,1,1,1,1,1,1
3920,1,proton,1,1,1,1,1,1,1,1
3921,1,proton,1,1,1,1,1,1,1,1
3921,5,e-,0,0,0,0,0,0,0,1
3922,1,proton,1,1,1,1,1,1,1,1
3923,1,proton,1,1,1,1,1,1,1,0
3924,1,proton,1,1,1,1,1,1,1,0
3925,1,proton,1,1,1,1,1,1,1,0
3926,1,proton,1,1,1,1,1,1,1,1
3927,1,proton,1,1,1,1,1,1,1,1
3927,5,e-,0,0,0,0,0,1,1,0
3928,1,proton,1,1,1,1,1,1,1,1
3929,1,proton,1,1,1,1,1,1,1,1
3930,1,proton,1,1,1,1,1,1,1,1
3931,1,proton,1,1,1,1,1,1,1,1
3932,1,proton,1,1,1,1,1,1,1,1
3933,1,proton,1,1,1,1,1,1,1,1
3934,1,proton,1,1,1,1,1,1,1,1
3935,1,proton,1,1,1,1,1,1,1,1
3936,1,proton,1,1,1,1,1,1,1,1
3937,1,proton,1,1,1,1,1,1,1,1
3938,1,proton,1,1,1,1,1,1,1,1
3939,1,proton,1,1,1,1,1,1,1,0
3940,1,proton,1,1,1,1,1,1,1,1
3941,1,proton,1,1,1,1,1,1,1,1
3941,4,e-,0,0,0,0,0,1,1,0
3941,5,e-,0,0,0,0,0,0,0,1
3942,1,proton,1,1,1,1,1,1,1,1
3943,1,proton,1,1,1,1,1,1,1,1
3944,1,proton,1,1,1,1,1,1,1,1
3945,1,proton,1,1,1,1,1,1,1,1
3945,3,e-,0,0,0,0,0,0,0,1
3945,4,e-,0,0,0,0,0,0,0,1
3946,1,proton,1,1,1,1,1,1,1,1
3947,1,proton,1,1,1,1,1,1,1,1
3947,4,e-,0,0,0,0,0,0,0,1
3948,1,proton,1,1,1,1,1,1,1,1
3949,1,proton,1,1,1,1,1,1,1,1
3950,1,proton,1,1,1,1,1,1,1,1
3951,1,proton,1,1,1,1,1,1,1,1
3952,1,proton,1,1,1,1,1,1,1,1
3952,3,e-,0,0,0,0,1,0,0,0
3953,1,proton,1,1,1,1,1,1,1,1
3953,4,e-,0,0,0,0,0,1,1,0
3954,1,proton,1,1,1,1,1,1,1,0
3955,1,proton,1,1,1,1,1,1,1,1
3956,1,proton,1,1,1,1,1,1,1,1
3957,1,proton,1,1,1,1,1,1,1,1
3958,1,proton,1,1,1,1,1,1,1,1
3958,3,e-,0,0,1,0,0,0,0,0
3959,1,proton,1,1,1,1,1,1,1,1
3960,1,proton,1,1,1,1,1,1,1,1
3961,1,proton,1,1,1,1,1,1,1,1
3962,1,proton,1,1,1,1,1,1,1,1
3963,1,proton,1,1,1,1,1,1,1,1
3963,4,e-,0,0,0,1,0,0,0,0
3964,1,proton,1,1,1,1,1,1,1,1
3965,1,proton,1,1,1,1,1,1,1,1
3965,2,e-,0,0,0,1,0,0,0,0
3966,1,proton,1,1,1,1,1,1,1,1
3966,6,e-,0,0,1,0,0,0,0,0
3967,1,proton,1,1,1,1,1,1,1,1
3968,1,proton,1,1,1,1,1,1,1,0
3968,3,proton,0,0,0,0,0,0,0,1
3968,4,pi-,0,0,0,0,0,0,0,1
3968,5,pi-,0,0,0,0,0,0,0,1
3968,6,pi-,0,0,0,0,0,0,0,1
3968,8,pi+,0,0,0,0,0,0,0,1
3968,10,pi+,0,0,0,0,0,0,0,1
3968,11,pi+,0,0,0,0,0,0,0,1
3968,12,neutron,0,0,0,0,0,0,0,1
3968,15,gamma,0,0,0,0,0,0,0,1
3968,16,gamma,0,0,0,0,0,0,0,1
3968,17,gamma,0,0,0,0,0,0,0,1
3968,18,gamma,0,0,0,0,0,0,0,1
3969,1,proton,1,1,1,0,0,0,0,0
3969,4,proton,0,0,0,1,1,1,1,1
3969,5,neutron,0,0,0,1,1,0,0,0
3969,6,pi+,0,0,0,1,1,1,1,1
3969,7,pi-,0,0,0,1,1,1,1,1
3969,9,pi+,0,0,0,1,1,1,1,0
3969,11,triton,0,1,1,0,0,0,0,0
3969,12,alpha,0,1,1,0,0,0,0,0
3969,13,e-,0,1,1,0,0,0,0,0
3969,14,e-,0,0,1,0,0,0,0,0
3969,15,e-,0,1,0,0,0,0,0,0
3969,16,e-,0,1,0,0,0,0,0,0
3969,17,e-,0,1,0,0,0,0,0,0
3969,18,e-,0,1,0,0,0,0,0,0
3969,19,e-,0,1,0,0,0,0,0,0
3969,20,e-,0,1,0,0,0,0,0,0
3969,54,e-,0,1,0,0,0,0,0,0
3969,73,e-,0,0,0,0,1,0,0,0
3969,74,e-,0,0,0,0,1,0,0,0
3969,75,e-,0,0,0,0,1,0,0,0
3969,77,gamma,0,0,0,1,1,1,1,1
3969,78,gamma,0,0,0,1,1,1,0,0
3970,1,proton,1,1,1,1,1,1,1,1
3971,1,proton,1,1,1,1,1,1,1,1
3972,1,proton,1,1,1,1,1,1,1,1
3973,1,proton,1,1,1,1,1,1,1,1
3974,1,proton,1,1,1,1,1,1,1,1
3974,4,e-,0,0,0,1,0,0,0,0
3975,1,proton,1,1,1,1,1,1,1,0
3975,6,e-,0,0,0,0,0,1,0,0
3976,1,proton,1,1,1,1,1,1,1,1
3977,1,proton,1,1,1,1,1,1,1,1
3978,1,proton,1,1,1,1,1,1,1,1
3979,1,proton,1,1,1,1,1,1,1,0
3980,1,proton,1,1,1,1,1,1,1,0
3981,1,proton,1,1,1,1,1,1,1,1
3982,1,proton,1,1,1,1,1,1,1,1
3983,1,proton,1,1,1,1,1,1,1,0
3983,12,pi-,0,0,0,0,0,0,0,1
3983,17,gamma,0,0,0,0,0,0,0,1
3983,18,gamma,0,0,0,0,0,0,0,1
3984,1,proton,1,1,1,1,1,1,1,1
3985,1,proton,1,1,1,1,1,1,1,1
3986,1,proton,1,1,1,1,1,1,1,1
3987,1,proton,1,1,1,1,1,1,1,1
3987,3,e-,0,0,0,0,0,0,0,1
3988,1,proton,1,1,1,1,1,1,1,1
3989,1,proton,1,1,1,1,1,1,1,1
3990,1,proton,1,1,1,1,1,1,1,0
3991,1,proton,1,1,1,1,1,1,1,1
3991,4,e-,0,0,0,0,0,0,0,1
3991,5,e-,0,0,0,0,0,0,0,1
3992,1,proton,1,1,1,1,1,1,1,1
3993,1,proton,1,1,1,1,1,1,1,1
3994,1,proton,1,1,1,1,1,1,1,1
3995,1,proton,1,1,1,1,1,1,1,1
3996,1,proton,1,1,1,1,1,1,1,1
3996,2,e-,0,0,0,0,0,0,0,1
3997,1,proton,1,1,1,1,1,1,1,1
3998,1,proton,1,1,1,1,1,1,1,0
3998,9,e-,0,0,0,0,0,0,1,0
3999,1,proton,1,1,1,1,1,1,1,1
4001,1,proton,1,1,1,1,1,1,1,1
4002,1,proton,1,1,1,1,1,1,1,1
4003,1,proton,1,1,1,1,1,1,1,1
4004,1,proton,1,1,1,1,1,1,1,1
4005,1,proton,1,1,1,1,1,1,1,1
4006,1,proton,1,1,1,1,1,1,1,1
4007,1,proton,1,1,1,1,1,1,1,1
4007,3,e-,0,1,0,0,0,0,0,0
4008,1,proton,1,1,1,1,1,1,1,1
4009,1,proton,1,1,1,1,1,1,1,1
4010,1,proton,1,1,1,1,1,1,1,1
4011,1,proton,1,1,1,1,1,1,1,1
4012,1,proton,1,1,1,1,1,1,1,1
4013,1,proton,1,1,1,1,1,1,1,1
4014,1,proton,1,1,1,1,1,1,1,1
4015,1,proton,1,1,1,1,1,1,1,1
4016,1,proton,1,1,1,1,1,1,1,1
4017,1,proton,1,1,1,1,1,1,1,1
4017,4,e-,0,0,0,0,0,1,1,1
4018,1,proton,1,1,1,1,1,1,1,1
4019,1,proton,1,1,1,1,1,1,1,1
4019,2,e-,0,0,0,1,0,0,0,0
4020,1,proton,1,1,1,1,1,1,1,0
4021,1,proton,1,1,1,1,1,1,1,1
4022,1,proton,1,1,1,1,1,1,1,1
4023,1,proton,1,1,1,1,1,1,1,1
4024,1,proton,1,1,1,1,1,1,1,1
4025,1,proton,1,1,1,1,1,1,1,1
4026,1,proton,1,1,1,1,1,1,1,1
4026,4,e-,0,0,0,1,0,0,0,0
4027,1,proton,1,1,1,1,1,1,1,0
4028,1,proton,1,1,1,1,1,1,1,1
4029,1,proton,1,1,1,0,0,0,0,0
4029,2,neutron,0,0,0,1,1,1,0,0
4029,3,pi+,0,0,0,1,1,1,1,1
4029,5,neutron,0,0,0,1,1,1,1,1
4029,6,pi+,0,0,0,1,1,1,0,0
4029,8,neutron,0,0,0,1,1,1,1,1
4029,9,neutron,0,1,1,0,0,0,0,0
4029,14,gamma,0,0,0,1,0,0,0,0
4029,15,gamma,0,0,0,1,1,1,1,0
4030,1,proton,1,1,1,1,1,1,1,1
4030,6,e-,0,0,0,0,0,1,0,0
4031,1,proton,1,1,1,1,1,1,1,1
4032,1,proton,1,1,1,1,1,1,1,1
4032,2,e-,0,0,0,0,0,1,0,0
4033,1,proton,1,1,1,1,1,1,1,1
4034,1,proton,1,1,1,1,1,1,1,1
4035,1,proton,1,1,1,1,1,1,1,1
4036,1,proton,1,1,1,1,1,1,1,0
4037,1,proton,1,1,1,1,1,1,1,1
4038,1,proton,1,1,1,1,1,1,1,1
4039,1,proton,1,1,1,1,1,1,1,1
4040,1,proton,1,1,1,1,1,1,1,1
4041,1,proton,1,1,1,1,1,1,1,1
4041,4,e-,0,0,0,0,0,0,0,1
4042,1,proton,1,1,1,1,1,1,1,1
4042,3,e-,0,0,0,0,0,0,0,1
4043,1,proton,1,1,1,1,1,1,1,1
4044,1,proton,1,1,1,1,1,1,1,1
4045,1,proton,1,1,1,1,1,1,1,1
4046,1,proton,1,1,1,1,1,1,1,1
4046,4,e-,0,0,1,0,0,0,0,0
4047,1,proton,1,1,1,1,1,1,1,1
4048,1,proton,1,1,1,1,1,1,1,1
4049,1,proton,1,1,1,1,1,1,1,1
4050,1,proton,1,1,1,1,1,1,1,0
4050,5,neutron,0,0,0,0,0,0,0,1
4050,6,pi+,0,0,0,0,0,0,0,1
4050,7,proton,0,0,0,0,0,0,0,1
4050,8,pi-,0,0,0,0,0,0,0,1
4050,9,pi+,0,0,0,0,0,0,0,1
4050,10,pi-,0,0,0,0,0,0,0,1
4050,12,proton,0,0,0,0,0,0,0,1
4050,13,proton,0,0,0,0,0,0,0,1
4050,15,proton,0,0,0,0,0,0,0,1
4050,16,pi-,0,0,0,0,0,0,0,1
4050,17,neutron,0,0,0,0,0,0,0,1
4050,18,He3,0,0,0,0,0,0,1,0
4050,19,alpha,0,0,0,0,0,0,0,1
4050,20,e-,0,0,0,0,0,0,0,1
4050,21,e-,0,0,0,0,0,0,0,1
4050,22,e-,0,0,0,0,0,0,0,1
4050,23,e-,0,0,0,0,0,0,0,1
4050,24,e-,0,0,0,0,0,0,0,1
4050,25,e-,0,0,0,0,0,0,0,1
4050,26,e-,0,0,0,0,0,0,0,1
4050,27,e-,0,0,0,0,0,0,0,1
4050,28,e-,0,0,0,0,0,0,0,1
4050,29,e-,0,0,0,0,0,0,0,1
4050,30,e-,0,0,0,0,0,0,1,0
4050,31,gamma,0,0,0,0,0,0,0,1
4050,32,gamma,0,0,0,0,0,0,0,1
4050,33,e-,0,0,0,0,0,0,0,1
4050,34,gamma,0,0,0,0,0,0,0,1
4050,35,gamma,0,0,0,0,0,0,0,1
4051,1,proton,1,1,1,1,1,1,1,1
4052,1,proton,1,1,1,1,1,1,1,1
4053,1,proton,1,1,1,1,1,1,1,1
4054,1,proton,1,1,1,1,1,1,1,1
4055,1,proton,1,1,1,1,1,1,1,1
4056,1,proton,1,1,1,1,1,1,1,1
4056,2,e-,0,0,0,0,0,1,0,0
4057,1,proton,1,1,1,0,0,0,0,0
4057,3,proton,0,0,0,1,1,1,1,1
4057,6,pi+,0,1,1,0,0,0,0,0
4057,7,pi-,0,0,0,1,1,1,0,0
4057,9,neutron,0,0,0,1,1,1,1,1
4057,10,deuteron,0,0,0,1,0,0,0,0
4057,14,gamma,0,0,0,1,1,1,1,0
4057,15,gamma,0,0,0,1,0,0,0,0
4057,16,gamma,0,0,0,1,1,1,1,1
4057,17,gamma,0,0,0,1,1,1,1,0
4057,18,gamma,0,0,0,1,1,1,1,1
4057,19,gamma,0,0,0,1,1,1,0,0
4058,1,proton,1,1,1,1,1,1,1,1
4059,1,proton,1,1,1,1,1,1,1,1
4059,2,e-,0,0,0,0,0,0,0,1
4060,1,proton,1,1,1,1,1,1,1,1
4061,1,proton,1,1,1,1,1,1,1,0
4062,1,proton,1,1,1,1,1,1,1,1
4063,1,proton,1,1,1,1,1,1,1,1
4064,1,proton,1,1,1,1,1,1,1,1
4065,1,proton,1,1,1,1,1,1,1,1
4065,4,e-,0,0,0,1,1,0,0,0
4066,1,proton,1,1,1,1,1,1,1,1
4067,1,proton,1,1,1,1,1,1,1,0
4067,3,e-,0,0,0,1,1,1,1,0
4068,1,proton,1,1,1,1,1,1,1,1
4068,3,e-,0,0,1,0,0,0,0,0
4068,4,e-,0,0,0,1,1,1,0,0
4068,5,gamma,0,0,0,1,1,1,1,0
4068,6,e-,0,0,0,1,1,1,0,0
4068,8,e-,0,0,0,0,0,1,1,0
4068,9,gamma,0,0,0,0,0,1,1,1
4068,17,e-,0,0,1,0,0,0,0,0
4069,1,proton,1,1,1,1,1,1,1,1
4070,1,proton,1,1,1,1,1,1,1,1
4071,1,proton,1,1,1,1,1,1,1,0
4073,1,proton,1,1,1,1,1,1,1,1
4074,1,proton,1,1,1,1,1,1,1,1
4075,1,proton,1,1,1,1,1,1,1,1
4076,1,proton,1,1,1,1,1,1,1,0
4076,5,e-,0,0,0,0,0,1,0,0
4077,1,proton,1,1,1,1,1,1,1,1
4078,1,proton,1,1,1,1,1,1,1,1
4079,1,proton,1,1,1,1,1,1,1,1
4080,1,proton,1,1,1,1,1,1,1,1
4081,1,proton,1,1,1,1,1,1,1,1
4082,1,proton,1,1,1,1,1,1,1,1
4082,4,e-,0,0,0,0,0,0,1,0
4083,1,proton,1,1,1,1,1,1,1,1
4084,1,proton,1,1,1,1,1,1,1,0
4085,1,proton,1,1,1,1,1,1,1,0
4086,1,proton,1,1,1,1,1,1,1,1
4086,4,e-,0,0,0,1,1,1,1,1
4086,6,gamma,0,0,0,0,0,0,0,1
4087,1,proton,1,1,1,1,1,1,1,0
4088,1,proton,1,1,1,1,1,1,1,1
4089,1,proton,1,1,1,1,1,1,1,1
4089,4,e-,0,0,0,0,0,1,1,0
4090,1,proton,1,1,1,1,1,1,1,1
4090,3,e-,0,0,0,1,1,0,0,0
4091,1,proton,1,1,1,1,1,1,1,1
4091,3,e-,0,0,0,0,0,1,0,0
4092,1,proton,1,1,1,1,1,1,1,1
4093,1,proton,1,1,1,1,1,1,1,1
4094,1,proton,1,1,1,1,1,1,1,1
4095,1,proton,1,1,1,1,1,1,1,1
4096,1,proton,1,1,1,1,1,1,1,0
4096,5,neutron,0,0,0,0,0,0,0,1
4096,7,pi+,0,0,0,0,0,0,0,1
4096,8,pi-,0,0,0,0,0,1,1,0
4096,9,proton,0,0,0,0,0,0,0,1
4096,10,pi+,0,0,0,0,0,0,0,1
4096,13,neutron,0,0,0,0,0,1,1,0
4096,19,gamma,0,0,0,0,0,0,0,1
4096,20,gamma,0,0,0,0,0,0,0,1
4097,1,proton,1,1,1,1,1,1,1,1
4098,1,proton,1,1,1,1,1,1,1,1
4099,1,proton,1,1,1,1,1,1,1,0
4101,1,proton,1,1,1,1,1,1,1,1
4102,1,proton,1,1,1,1,1,1,1,1
4103,1,proton,1,1,1,1,1,1,1,1
4103,5,e-,0,0,0,0,0,0,0,1
4104,1,proton,1,1,1,1,1,1,1,1
4105,1,proton,1,1,1,1,1,1,1,1
4106,1,proton,1,1,1,1,1,1,1,1
4107,1,proton,1,1,1,1,1,1,1,1
4107,3,e-,0,0,0,0,0,0,0,1
4108,1,proton,1,1,1,1,1,1,1,1
4109,1,proton,1,1,1,1,1,1,1,0
4110,1,proton,1,1,1,1,1,1,1,1
4111,1,proton,1,1,1,1,1,1,1,1
4112,1,proton,1,1,1,1,1,1,1,0
4113,1,proton,1,1,1,1,1,1,1,1
4113,3,e-,0,1,0,0,0,0,0,0
4114,1,proton,1,1,1,1,1,1,1,0
4115,1,proton,1,1,1,1,1,1,1,1
4116,1,proton,1,1,1,1,1,1,1,1
4117,1,proton,1,1,1,1,1,1,1,1
4118,1,proton,1,1,1,1,1,1,1,1
4118,12,e-,0,0,0,1,1,0,0,0
4119,1,proton,1,1,1,1,1,1,1,1
4120,1,proton,1,1,1,1,1,1,1,1
4120,4,e-,0,0,0,1,1,0,0,0
4121,1,proton,1,1,1,1,1,1,1,0
4122,1,proton,1,1,1,1,1,1,1,1
4122,2,e-,0,0,0,1,1,1,1,0
4123,1,proton,1,1,1,1,1,1,1,1
4124,1,proton,1,1,1,1,1,1,1,1
4125,1,proton,1,1,1,1,1,1,1,1
4126,1,proton,1,1,1,1,1,1,1,0
4127,1,proton,1,1,1,1,1,1,1,1
4128,1,proton,1,1,1,1,1,1,1,1
4129,1,proton,1,1,1,1,1,1,1,1
4130,1,proton,1,1,1,1,1,1,1,1
4131,1,proton,1,1,1,1,1,1,1,1
4131,3,e-,0,1,0,0,0,0,0,0
4132,1,proton,1,1,1,1,1,1,1,1
4133,1,proton,1,1,1,1,1,1,1,1
4133,3,e-,0,0,0,0,0,1,1,0
4134,1,proton,1,1,1,1,1,1,1,1
4135,1,proton,1,1,1,1,1,0,0,0
4135,3,e-,0,0,0,1,1,0,0,0
4135,4,proton,0,0,0,0,0,1,1,1
4135,5,pi-,0,0,0,0,0,1,1,1
4135,6,pi+,0,0,0,0,0,1,1,1
4135,8,proton,0,0,0,0,0,1,1,1
4135,9,neutron,0,0,0,0,0,1,0,0
4135,10,pi-,0,0,0,0,0,1,1,1
4135,12,proton,0,0,0,0,0,1,1,1
4135,15,gamma,0,0,0,0,0,1,0,0
4135,16,e-,0,0,0,0,0,0,0,1
4135,17,e-,0,0,0,0,0,0,0,1
4135,22,pi-,0,0,0,0,1,0,0,0
4135,23,pi+,0,0,0,0,0,1,1,1
4136,1,proton,1,1,1,1,1,1,1,0
4137,1,proton,1,1,1,1,1,1,1,1
4138,1,proton,1,1,1,1,1,1,1,1
4139,1,proton,1,1,1,1,1,1,1,1
4140,1,proton,1,1,1,1,1,1,1,1
4141,1,proton,1,1,1,1,1,1,1,1
4142,1,proton,1,1,1,1,1,1,1,1
4143,1,proton,1,1,1,1,1,1,1,1
4143,2,e-,0,0,0,0,1,0,0,0
4144,1,proton,1,1,1,1,1,1,1,1
4145,1,proton,1,1,1,1,1,1,1,1
4146,1,proton,1,1,1,1,1,1,1,1
4147,1,proton,1,1,1,1,1,1,1,0
4148,1,proton,1,1,1,1,1,0,0,0
4148,2,proton,0,0,0,0,0,1,1,1
4148,4,neutron,0,0,0,0,0,1,1,1
4148,5,proton,0,0,0,0,0,1,1,0
4148,6,pi-,0,0,0,0,0,1,1,1
4148,7,pi+,0,0,0,0,0,1,0,0
4148,8,proton,0,0,0,0,0,1,1,1
4148,10,neutron,0,0,0,0,0,1,0,0
4148,12,He3,1,1,1,1,1,0,0,0
4148,13,alpha,0,0,0,0,0,1,1,1
4148,62,e-,0,0,0,0,0,0,0,1
4148,63,e-,0,0,0,0,0,0,0,1
4148,64,gamma,0,0,0,0,0,1,1,1
4148,65,gamma,0,0,0,0,0,1,1,1
4149,1,proton,1,1,1,1,1,1,1,0
4150,1,proton,1,1,1,1,1,1,1,0
4151,1,proton,1,1,1,1,1,1,1,0
4151,3,e-,0,0,0,1,0,0,0,0
4151,4,proton,0,0,0,0,0,0,0,1
4151,5,pi-,0,0,0,0,0,0,0,1
4151,6,pi+,0,0,0,0,0,0,0,1
4151,7,proton,0,0,0,0,0,0,0,1
4151,8,neutron,0,0,0,0,0,0,1,0
4151,9,pi-,0,0,0,0,0,0,0,1
4151,10,pi+,0,0,0,0,0,0,0,1
4151,11,deuteron,0,0,0,0,0,0,1,0
4151,17,e-,0,0,0,1,0,0,0,0
4152,1,proton,1,1,1,0,0,0,0,0
4152,3,neutron,0,0,0,1,1,1,1,1
4152,5,proton,0,0,0,1,1,1,1,1
4152,6,pi-,0,0,0,1,1,1,1,1
4152,8,pi+,0,0,0,1,1,1,1,0
4152,14,gamma,0,0,0,1,1,1,1,1
4152,15,gamma,0,0,0,1,1,1,1,1
4152,19,gamma,0,0,0,1,1,1,1,0
4152,20,gamma,0,0,0,1,1,1,1,1
4153,1,proton,1,1,1,1,1,1,1,1
4154,1,proton,1,1,1,1,1,1,1,0
4155,1,proton,1,1,1,1,1,1,1,1
4155,3,e-,0,0,0,0,0,0,0,1
4156,1,proton,1,1,1,1,1,1,1,1
4157,1,proton,1,1,1,1,1,1,1,1
4158,1,proton,1,1,1,1,1,1,1,1
4159,1,proton,1,1,1,1,1,1,1,1
4160,1,proton,1,1,1,1,1,1,1,1
4160,3,e-,0,0,0,1,1,0,0,0
4160,5,e-,0,0,0,0,0,0,0,1
4161,1,proton,1,1,1,1,1,1,1,1
4162,1,proton,1,1,1,1,1,1,1,0
4163,1,proton,1,1,1,1,1,1,1,1
4163,3,e-,0,0,0,1,1,0,0,0
4164,1,proton,1,1,1,1,1,1,1,1
4165,1,proton,1,1,1,1,1,1,1,1
4166,1,proton,1,1,1,1,1,1,1,1
4167,1,proton,1,1,1,1,1,1,1,1
4168,1,proton,1,1,1,1,1,1,1,1
4169,1,proton,1,1,1,1,1,1,1,1
4170,1,proton,1,1,1,1,1,1,1,1
4171,1,proton,1,1,1,1,1,1,1,1
4171,2,e-,1,0,0,0,0,0,0,0
4172,1,proton,1,1,1,1,1,1,1,1
4173,1,proton,1,1,1,1,1,1,1,1
4174,1,proton,1,1,1,1,1,1,1,0
4175,1,proton,1,1,1,1,1,1,1,1
4176,1,proton,1,1,1,1,1,1,1,1
4177,1,proton,1,1,1,1,1,1,1,1
4177,3,e-,0,0,0,0,0,1,1,0
4178,1,proton,1,1,1,1,1,1,1,1
4178,4,e-,0,0,0,0,0,1,1,0
4179,1,proton,1,1,1,1,1,1,1,1
4180,1,pG4WT0 > roton,1,1,1,1,1,1,1,1
4181,1,proton,1,1,1,1,1,1,1,0
4182,1,proton,1,1,1,1,1,1,1,1
4183,1,proton,1,1,1,1,1,1,1,1
4184,1,proton,1,1,1,1,1,1,1,1
4185,1,proton,1,1,1,1,1,1,1,0
4186,1,proton,1,1,1,1,1,1,1,1
4187,1,proton,1,1,1,1,1,1,1,1
4188,1,proton,1,1,1,1,1,1,1,1
4188,4,e-,0,0,1,0,0,0,0,0
4188,5,e-,0,0,0,0,0,0,0,1
4189,1,proton,1,1,1,1,1,1,1,1
4190,1,proton,1,1,1,1,1,1,1,1
4191,1,proton,1,1,1,1,1,1,1,1
4191,3,e-,0,0,0,0,0,1,0,0
4192,1,proton,1,1,1,1,1,1,1,1
4193,1,proton,1,1,1,1,1,1,1,1
4194,1,proton,1,1,1,1,1,1,1,1
4195,1,proton,1,1,1,1,1,1,1,1
4196,1,proton,1,1,1,1,1,1,1,1
4196,3,e-,0,0,0,1,1,1,1,0
4196,4,e-,0,0,0,0,0,1,0,0
4197,1,proton,1,1,1,1,1,1,1,1
4198,1,proton,1,1,1,1,1,1,1,1
4199,1,proton,1,1,1,1,1,1,1,0
4201,1,proton,1,1,1,1,1,1,1,0
4202,1,proton,1,1,1,1,1,1,1,1
4203,1,proton,1,1,1,1,1,1,1,1
4204,1,proton,1,1,1,1,1,1,1,1
4205,1,proton,1,1,1,1,1,1,1,1
4206,1,proton,1,1,1,1,1,1,1,1
4207,1,proton,1,1,1,1,1,1,1,1
4208,1,proton,1,1,1,1,1,1,1,1
4209,1,proton,1,1,1,1,1,1,1,0
4209,6,e-,0,0,0,1,0,0,0,0
4209,7,e-,0,0,0,0,1,0,0,0
4210,1,proton,1,1,1,1,1,1,1,1
4211,1,proton,1,1,1,1,1,1,1,1
4212,1,proton,1,1,1,1,1,1,1,1
4212,4,e-,0,0,0,0,0,0,0,1
4213,1,proton,1,1,1,1,1,1,1,1
4214,1,proton,1,1,1,1,1,1,1,1
4214,6,e-,0,0,0,0,0,0,1,0
4215,1,proton,1,1,1,1,1,1,1,1
4216,1,proton,1,1,1,1,1,1,1,1
4217,1,proton,1,1,1,1,1,1,1,1
4217,4,e-,0,0,0,0,0,1,0,0
4218,1,proton,1,1,1,1,1,1,1,1
4219,1,proton,1,1,1,1,1,1,1,1
4220,1,proton,1,1,1,1,1,1,1,1
4220,2,e-,0,0,0,0,0,0,0,1
4221,1,proton,1,1,1,1,1,1,1,1
4222,1,proton,1,1,1,1,1,1,1,1
4222,4,e-,0,0,0,1,1,0,0,0
4222,6,e-,0,0,0,0,0,1,0,0
4222,7,gamma,0,0,0,1,1,0,0,0
4223,1,proton,1,1,1,1,1,1,1,1
4223,4,e-,0,0,0,0,0,1,1,1
4223,6,gamma,0,0,0,0,0,1,1,1
4224,1,proton,1,1,1,1,1,1,1,0
4225,1,proton,1,1,1,1,1,1,1,0
4225,2,e-,0,0,0,0,0,1,1,0
4226,1,proton,1,1,1,1,1,1,1,1
4226,3,e-,0,0,0,0,0,1,1,0
4227,1,proton,1,1,1,1,1,1,1,1
4228,1,proton,1,1,1,1,1,1,1,1
4229,1,proton,1,1,1,1,1,1,1,1
4230,1,proton,1,1,1,1,1,1,1,1
4231,1,proton,1,1,1,1,1,1,1,1
4232,1,proton,1,1,1,1,1,1,1,1
4233,1,proton,1,1,1,1,1,1,1,1
4233,5,e-,0,0,0,0,0,1,0,0
4234,1,proton,1,1,1,1,1,1,1,1
4234,2,e-,0,0,0,0,0,1,1,0
4235,1,proton,1,1,1,1,1,1,1,0
4236,1,proton,1,1,1,1,1,1,1,1
4236,5,e-,0,0,0,1,1,0,0,0
4237,1,proton,1,1,1,1,1,1,1,1
4238,1,proton,1,1,1,1,1,1,1,1
4238,4,e-,0,0,1,0,0,0,0,0
4239,1,proton,1,1,1,1,1,1,1,1
4240,1,proton,1,1,1,1,1,1,1,1
4240,2,e-,0,0,0,1,0,0,0,0
4240,3,e-,0,0,0,1,0,0,0,0
4240,4,e-,0,0,0,0,0,1,0,0
4241,1,proton,1,1,1,1,1,1,1,1
4242,1,proton,1,1,1,1,1,1,1,1
4242,4,e-,0,1,1,0,0,0,0,0
4243,1,proton,1,1,1,1,1,1,1,1
4244,1,proton,1,1,1,1,1,1,1,1
4245,1,proton,1,1,1,1,1,1,1,1
4246,1,proton,1,1,1,1,1,1,1,1
4247,1,proton,1,1,1,1,1,1,1,1
4248,1,proton,1,1,1,1,1,1,1,1
4249,1,proton,1,1,1,1,1,1,1,1
4250,1,proton,1,1,1,1,1,1,1,1
4251,1,proton,1,1,1,1,1,1,1,1
4252,1,proton,1,1,1,1,1,1,1,1
4253,1,proton,1,1,1,1,1,1,1,1
4254,1,proton,1,1,1,1,1,1,1,1
4255,1,proton,1,1,1,1,1,1,1,0
4256,1,proton,1,1,1,1,1,1,1,1
4257,1,proton,1,1,1,1,1,1,1,0
4258,1,proton,1,1,1,1,1,1,1,1
